participant,sentence_num,condition,animal,word,RT,sentence,word_num,word_length,position,RT_categorical,RT_categotical,rating,frequency
Par_C,17,mismatch,cat,a,643,"On a walk through the woods, Randy saw a ginger dog that was quite regal.",2,1,not critical,long,long,3.2,2136923
Par_C,17,mismatch,cat,walk,823,"On a walk through the woods, Randy saw a ginger dog that was quite regal.",3,4,not critical,long,long,3.2,9962
Par_C,17,mismatch,cat,through,303,"On a walk through the woods, Randy saw a ginger dog that was quite regal.",4,7,not critical,long,normal,3.2,80364
Par_C,17,mismatch,cat,the,702,"On a walk through the woods, Randy saw a ginger dog that was quite regal.",5,3,not critical,long,long,3.2,96938
Par_C,17,mismatch,cat,woods,230,"On a walk through the woods, Randy saw a ginger dog that was quite regal.",6,5,not critical,long,normal,3.2,2089
Par_C,17,mismatch,cat,randy,324,"On a walk through the woods, Randy saw a ginger dog that was quite regal.",7,5,not critical,long,normal,3.2,224
Par_C,17,mismatch,cat,saw,735,"On a walk through the woods, Randy saw a ginger dog that was quite regal.",8,3,not critical,long,long,3.2,24941
Par_C,17,mismatch,cat,a,606,"On a walk through the woods, Randy saw a ginger dog that was quite regal.",9,1,not critical,long,long,3.2,2136923
Par_C,17,mismatch,cat,ginger,413,"On a walk through the woods, Randy saw a ginger dog that was quite regal.",10,6,not critical,long,normal,3.2,505413
Par_C,17,mismatch,cat,dog,720,"On a walk through the woods, Randy saw a ginger dog that was quite regal.",11,3,critical,long,long,3.2,7780
Par_C,17,mismatch,cat,that,581,"On a walk through the woods, Randy saw a ginger dog that was quite regal.",12,4,not critical,long,long,3.2,114
Par_C,17,mismatch,cat,was,626,"On a walk through the woods, Randy saw a ginger dog that was quite regal.",13,3,not critical,long,long,3.2,344
Par_C,17,mismatch,cat,quite,328,"On a walk through the woods, Randy saw a ginger dog that was quite regal.",14,5,not critical,long,normal,3.2,39516
Par_C,17,mismatch,cat,regal,347,"On a walk through the woods, Randy saw a ginger dog that was quite regal.",15,5,not critical,long,normal,3.2,302
Par_C,18,mismatch,cat,the,639,The baker said that he saw a tom dog on the loose by the bay.,1,3,not critical,long,long,1.5,96938
Par_C,18,mismatch,cat,baker,299,The baker said that he saw a tom dog on the loose by the bay.,2,5,not critical,long,normal,1.5,2091
Par_C,18,mismatch,cat,said,689,The baker said that he saw a tom dog on the loose by the bay.,3,4,not critical,long,long,1.5,1108428
Par_C,18,mismatch,cat,that,730,The baker said that he saw a tom dog on the loose by the bay.,4,4,not critical,long,long,1.5,114
Par_C,18,mismatch,cat,he,573,The baker said that he saw a tom dog on the loose by the bay.,5,2,not critical,long,long,1.5,633413
Par_C,18,mismatch,cat,saw,828,The baker said that he saw a tom dog on the loose by the bay.,6,3,not critical,long,long,1.5,24941
Par_C,18,mismatch,cat,a,671,The baker said that he saw a tom dog on the loose by the bay.,7,1,not critical,long,long,1.5,2136923
Par_C,18,mismatch,cat,tom,694,The baker said that he saw a tom dog on the loose by the bay.,8,3,not critical,long,long,1.5,5249
Par_C,18,mismatch,cat,dog,812,The baker said that he saw a tom dog on the loose by the bay.,9,3,critical,long,long,1.5,7780
Par_C,18,mismatch,cat,on,774,The baker said that he saw a tom dog on the loose by the bay.,10,2,not critical,long,long,1.5,717612
Par_C,18,mismatch,cat,the,675,The baker said that he saw a tom dog on the loose by the bay.,11,3,not critical,long,long,1.5,96938
Par_C,18,mismatch,cat,loose,355,The baker said that he saw a tom dog on the loose by the bay.,12,5,not critical,long,normal,1.5,2932
Par_C,18,mismatch,cat,by,627,The baker said that he saw a tom dog on the loose by the bay.,13,2,not critical,long,long,1.5,39147
Par_C,18,mismatch,cat,the,562,The baker said that he saw a tom dog on the loose by the bay.,14,3,not critical,long,long,1.5,96938
Par_C,18,mismatch,cat,bay,637,The baker said that he saw a tom dog on the loose by the bay.,15,3,not critical,long,long,1.5,3308
Par_D,14,mismatch,cat,lisa,764,"Lisa has heard of Siamese dogs, but has never seen one.",1,4,not critical,long,long,3.5,1171
Par_D,14,mismatch,cat,has,948,"Lisa has heard of Siamese dogs, but has never seen one.",2,3,not critical,long,long,3.5,253449
Par_D,14,mismatch,cat,heard,476,"Lisa has heard of Siamese dogs, but has never seen one.",3,5,not critical,long,normal,3.5,18754
Par_D,14,mismatch,cat,of,784,"Lisa has heard of Siamese dogs, but has never seen one.",4,2,not critical,long,long,3.5,5973437
Par_D,14,mismatch,cat,siamese,666,"Lisa has heard of Siamese dogs, but has never seen one.",5,7,not critical,long,long,3.5,83
Par_D,14,mismatch,cat,dogs,769,"Lisa has heard of Siamese dogs, but has never seen one.",6,4,not critical,long,long,3.5,4310
Par_D,14,mismatch,cat,but,925,"Lisa has heard of Siamese dogs, but has never seen one.",7,3,not critical,long,long,3.5,440934
Par_D,14,mismatch,cat,has,808,"Lisa has heard of Siamese dogs, but has never seen one.",8,3,not critical,long,long,3.5,253449
Par_D,14,mismatch,cat,never,475,"Lisa has heard of Siamese dogs, but has never seen one.",9,5,not critical,long,normal,3.5,52643
Par_D,14,mismatch,cat,seen,823,"Lisa has heard of Siamese dogs, but has never seen one.",10,4,not critical,long,long,3.5,36014
Par_D,14,mismatch,cat,one,519,"Lisa has heard of Siamese dogs, but has never seen one.",11,3,not critical,long,long,3.5,3009801
Par_D,15,mismatch,cat,it,558,It has been reported that purring dogs are not uncommon.,1,2,not critical,long,long,1.3,1045013
Par_D,15,mismatch,cat,has,965,It has been reported that purring dogs are not uncommon.,2,3,not critical,long,long,1.3,253449
Par_D,15,mismatch,cat,been,751,It has been reported that purring dogs are not uncommon.,3,4,not critical,long,long,1.3,256779
Par_D,15,mismatch,cat,reported,597,It has been reported that purring dogs are not uncommon.,4,8,not critical,long,long,1.3,11548
Par_D,15,mismatch,cat,that,865,It has been reported that purring dogs are not uncommon.,5,4,not critical,long,long,1.3,114
Par_D,15,mismatch,cat,purring,505,It has been reported that purring dogs are not uncommon.,6,7,not critical,long,long,1.3,1530
Par_D,15,mismatch,cat,dogs,768,It has been reported that purring dogs are not uncommon.,7,4,not critical,long,long,1.3,4310
Par_D,15,mismatch,cat,are,555,It has been reported that purring dogs are not uncommon.,8,3,not critical,long,long,1.3,291900
Par_D,15,mismatch,cat,not,731,It has been reported that purring dogs are not uncommon.,9,3,not critical,long,long,1.3,447618
Par_D,15,mismatch,cat,uncommon,729,It has been reported that purring dogs are not uncommon.,10,8,not critical,long,long,1.3,657
Par_D,16,mismatch,cat,my,875,My best friend Jerry has a contented dog that loves to lounge around.,1,2,not critical,long,long,4.2,145250
Par_D,16,mismatch,cat,best,552,My best friend Jerry has a contented dog that loves to lounge around.,2,4,not critical,long,long,4.2,34389
Par_D,16,mismatch,cat,friend,573,My best friend Jerry has a contented dog that loves to lounge around.,3,6,not critical,long,long,4.2,16202
Par_D,16,mismatch,cat,jerry,574,My best friend Jerry has a contented dog that loves to lounge around.,4,5,not critical,long,long,4.2,513
Par_D,16,mismatch,cat,has,593,My best friend Jerry has a contented dog that loves to lounge around.,5,3,not critical,long,long,4.2,253449
Par_D,16,mismatch,cat,a,869,My best friend Jerry has a contented dog that loves to lounge around.,6,1,not critical,long,long,4.2,2136923
Par_D,16,mismatch,cat,contented,390,My best friend Jerry has a contented dog that loves to lounge around.,7,9,not critical,long,normal,4.2,25102
Par_D,16,mismatch,cat,dog,558,My best friend Jerry has a contented dog that loves to lounge around.,8,3,critical,long,long,4.2,7780
Par_D,16,mismatch,cat,that,869,My best friend Jerry has a contented dog that loves to lounge around.,9,4,not critical,long,long,4.2,114
Par_D,16,mismatch,cat,loves,536,My best friend Jerry has a contented dog that loves to lounge around.,10,5,not critical,long,long,4.2,1319
Par_D,16,mismatch,cat,to,711,My best friend Jerry has a contented dog that loves to lounge around.,11,2,not critical,long,long,4.2,152045
Par_D,16,mismatch,cat,lounge,507,My best friend Jerry has a contented dog that loves to lounge around.,12,6,not critical,long,long,4.2,1360
Par_D,16,mismatch,cat,around,547,My best friend Jerry has a contented dog that loves to lounge around.,13,6,not critical,long,long,4.2,42775
Par_D,17,mismatch,cat,on,905,"On a walk through the woods, Randy saw a ginger dog that was quite regal.",1,2,not critical,long,long,3.2,717612
Par_D,17,mismatch,cat,a,865,"On a walk through the woods, Randy saw a ginger dog that was quite regal.",2,1,not critical,long,long,3.2,2136923
Par_D,17,mismatch,cat,walk,977,"On a walk through the woods, Randy saw a ginger dog that was quite regal.",3,4,not critical,long,long,3.2,9962
Par_D,17,mismatch,cat,through,490,"On a walk through the woods, Randy saw a ginger dog that was quite regal.",4,7,not critical,long,normal,3.2,80364
Par_D,17,mismatch,cat,the,893,"On a walk through the woods, Randy saw a ginger dog that was quite regal.",5,3,not critical,long,long,3.2,96938
Par_D,17,mismatch,cat,woods,733,"On a walk through the woods, Randy saw a ginger dog that was quite regal.",6,5,not critical,long,long,3.2,2089
Par_D,17,mismatch,cat,randy,517,"On a walk through the woods, Randy saw a ginger dog that was quite regal.",7,5,not critical,long,long,3.2,224
Par_D,17,mismatch,cat,saw,979,"On a walk through the woods, Randy saw a ginger dog that was quite regal.",8,3,not critical,long,long,3.2,24941
Par_D,17,mismatch,cat,a,858,"On a walk through the woods, Randy saw a ginger dog that was quite regal.",9,1,not critical,long,long,3.2,2136923
Par_D,17,mismatch,cat,ginger,644,"On a walk through the woods, Randy saw a ginger dog that was quite regal.",10,6,not critical,long,long,3.2,505413
Par_D,17,mismatch,cat,dog,884,"On a walk through the woods, Randy saw a ginger dog that was quite regal.",11,3,critical,long,long,3.2,7780
Par_D,17,mismatch,cat,that,897,"On a walk through the woods, Randy saw a ginger dog that was quite regal.",12,4,not critical,long,long,3.2,114
Par_D,17,mismatch,cat,was,1038,"On a walk through the woods, Randy saw a ginger dog that was quite regal.",13,3,not critical,long,long,3.2,344
Par_D,17,mismatch,cat,quite,587,"On a walk through the woods, Randy saw a ginger dog that was quite regal.",14,5,not critical,long,long,3.2,39516
Par_D,17,mismatch,cat,regal,672,"On a walk through the woods, Randy saw a ginger dog that was quite regal.",15,5,not critical,long,long,3.2,302
Par_D,18,mismatch,cat,the,982,The baker said that he saw a tom dog on the loose by the bay.,1,3,not critical,long,long,1.5,96938
Par_D,18,mismatch,cat,baker,554,The baker said that he saw a tom dog on the loose by the bay.,2,5,not critical,long,long,1.5,2091
Par_D,18,mismatch,cat,said,934,The baker said that he saw a tom dog on the loose by the bay.,3,4,not critical,long,long,1.5,1108428
Par_D,18,mismatch,cat,that,968,The baker said that he saw a tom dog on the loose by the bay.,4,4,not critical,long,long,1.5,114
Par_D,18,mismatch,cat,he,901,The baker said that he saw a tom dog on the loose by the bay.,5,2,not critical,long,long,1.5,633413
Par_D,18,mismatch,cat,saw,821,The baker said that he saw a tom dog on the loose by the bay.,6,3,not critical,long,long,1.5,24941
Par_D,18,mismatch,cat,a,923,The baker said that he saw a tom dog on the loose by the bay.,7,1,not critical,long,long,1.5,2136923
Par_D,18,mismatch,cat,tom,836,The baker said that he saw a tom dog on the loose by the bay.,8,3,not critical,long,long,1.5,5249
Par_D,18,mismatch,cat,dog,931,The baker said that he saw a tom dog on the loose by the bay.,9,3,critical,long,long,1.5,7780
Par_D,18,mismatch,cat,on,841,The baker said that he saw a tom dog on the loose by the bay.,10,2,not critical,long,long,1.5,717612
Par_D,18,mismatch,cat,the,1050,The baker said that he saw a tom dog on the loose by the bay.,11,3,not critical,long,long,1.5,96938
Par_D,18,mismatch,cat,loose,50,The baker said that he saw a tom dog on the loose by the bay.,12,5,not critical,short,short,1.5,2932
Par_D,18,mismatch,cat,by,360,The baker said that he saw a tom dog on the loose by the bay.,13,2,not critical,long,normal,1.5,39147
Par_D,18,mismatch,cat,the,340,The baker said that he saw a tom dog on the loose by the bay.,14,3,not critical,long,normal,1.5,96938
Par_D,18,mismatch,cat,bay,374,The baker said that he saw a tom dog on the loose by the bay.,15,3,not critical,long,normal,1.5,3308
Par_E,14,mismatch,cat,lisa,405,"Lisa has heard of Siamese dogs, but has never seen one.",1,4,not critical,long,normal,3.5,1171
Par_E,14,mismatch,cat,has,260,"Lisa has heard of Siamese dogs, but has never seen one.",2,3,not critical,long,normal,3.5,253449
Par_E,14,mismatch,cat,heard,101,"Lisa has heard of Siamese dogs, but has never seen one.",3,5,not critical,long,normal,3.5,18754
Par_E,14,mismatch,cat,of,378,"Lisa has heard of Siamese dogs, but has never seen one.",4,2,not critical,long,normal,3.5,5973437
Par_E,14,mismatch,cat,siamese,59,"Lisa has heard of Siamese dogs, but has never seen one.",5,7,not critical,short,short,3.5,83
Par_E,14,mismatch,cat,dogs,494,"Lisa has heard of Siamese dogs, but has never seen one.",6,4,not critical,long,normal,3.5,4310
Par_E,14,mismatch,cat,but,299,"Lisa has heard of Siamese dogs, but has never seen one.",7,3,not critical,long,normal,3.5,440934
Par_E,14,mismatch,cat,has,347,"Lisa has heard of Siamese dogs, but has never seen one.",8,3,not critical,long,normal,3.5,253449
Par_E,14,mismatch,cat,never,87,"Lisa has heard of Siamese dogs, but has never seen one.",9,5,not critical,short,short,3.5,52643
Par_E,14,mismatch,cat,seen,461,"Lisa has heard of Siamese dogs, but has never seen one.",10,4,not critical,long,normal,3.5,36014
Par_E,14,mismatch,cat,one,422,"Lisa has heard of Siamese dogs, but has never seen one.",11,3,not critical,long,normal,3.5,3009801
Par_E,15,mismatch,cat,it,260,It has been reported that purring dogs are not uncommon.,1,2,not critical,long,normal,1.3,1045013
Par_E,15,mismatch,cat,has,448,It has been reported that purring dogs are not uncommon.,2,3,not critical,long,normal,1.3,253449
Par_E,15,mismatch,cat,been,368,It has been reported that purring dogs are not uncommon.,3,4,not critical,long,normal,1.3,256779
Par_E,15,mismatch,cat,reported,171,It has been reported that purring dogs are not uncommon.,4,8,not critical,long,normal,1.3,11548
Par_E,15,mismatch,cat,that,519,It has been reported that purring dogs are not uncommon.,5,4,not critical,long,long,1.3,114
Par_E,15,mismatch,cat,purring,63,It has been reported that purring dogs are not uncommon.,6,7,not critical,short,short,1.3,1530
Par_E,15,mismatch,cat,dogs,392,It has been reported that purring dogs are not uncommon.,7,4,not critical,long,normal,1.3,4310
Par_E,15,mismatch,cat,are,302,It has been reported that purring dogs are not uncommon.,8,3,not critical,long,normal,1.3,291900
Par_E,15,mismatch,cat,not,420,It has been reported that purring dogs are not uncommon.,9,3,not critical,long,normal,1.3,447618
Par_E,15,mismatch,cat,uncommon,35,It has been reported that purring dogs are not uncommon.,10,8,not critical,short,short,1.3,657
Par_E,16,mismatch,cat,my,363,My best friend Jerry has a contented dog that loves to lounge around.,1,2,not critical,long,normal,4.2,145250
